distance_km,route_type,time_of_day,precipitation,wind_speed,visibility,traffic_index,incident_flag,fleet_utilization,driver_fatigue,driver_availability,warehouse_dock_util,warehouse_queue_time,delay_minutes,sla_breach
452.30697508655624,urban,offpeak,2.627643731267733,1.5679034619753338,9.053480190603635,0.5952868549680628,0,0.4770591416417103,0.47354408879699705,0.3806488939053671,0.515656926552504,26.933815603111626,154.18787078383883,1
558.1625813761024,mixed,offpeak,6.055397075249651,3.399871819807945,8.583572543364578,0.5190246211634656,0,0.7308073689959884,0.4202221870576761,0.24113472844795206,0.8198408365187243,105.06430790397484,202.57461240344423,1
946.507634443756,urban,offpeak,3.234908913218079,31.003511215600046,8.382287814792285,0.6270161961445253,0,0.3574370531197855,0.3901884385601486,0.679274465933295,0.3428893677208024,40.48587170421517,363.4522429459646,1
255.6150629468645,highway,night,1.8515415021796662,24.723505508763566,8.815592338846653,0.15162164691753627,0,0.5497676936359361,0.4396906939876002,0.4685682448712127,0.6401063887868154,80.73499587930131,79.53249929251054,1
626.7966373280617,highway,night,2.827857246406737,28.273936872059576,8.647571824449177,0.2647331802994971,0,0.4365821352624011,0.3599598326256899,0.5475487121175022,0.3972220414216389,43.26472711733315,78.10161586617258,1
719.0491912572102,mixed,offpeak,1.7720397546981934,28.090182247210162,8.347187142340564,0.4911615355225942,1,0.6103105633671798,0.38607679768123676,0.3522746549457992,0.6092426473914678,61.08331023403655,211.82813415185842,1
74.81148700959731,mixed,night,1.4050565268133934,26.130731592410918,8.798133391433048,0.2711836214091195,1,0.6278254999190698,0.4120554432877348,0.3329043746218148,0.5930788769122041,65.11596437013372,79.6998183603119,1
736.9029252436973,urban,peak,5.178171786446174,28.68821642409236,8.178301592356746,0.9281313616809851,0,0.49478516695162245,0.9413639519309118,0.3992544538203903,0.4859048943312088,66.38780275068231,431.99259972644165,1
221.218465951004,highway,night,1.779460842707847,11.443569141704069,9.656284631445434,0.23775483955918378,0,0.4571326373210626,0.4455314689063428,0.4142085731487303,0.5252983250445191,71.88936466189526,59.00240347645892,1
96.76087972262982,highway,peak,0.48792479364468977,25.663209036543638,8.884596742850077,0.5499749127848625,1,1.0,1.0,0.05889075994259248,1.0,102.57473266508563,119.75235381717377,1
1139.6849339589332,highway,offpeak,3.39442760093003,24.528794497542883,9.35258967071789,0.48794824325805997,0,0.610970035818534,0.37494480549805287,0.38669253697534905,0.6936875775242269,81.18322025424601,196.9889718016786,1
1159.44579902798,mixed,night,1.8619384016119025,33.23003438075895,9.680645747217579,0.326926475305202,0,0.708526685717696,0.3788583927310958,0.27572050222261557,0.7021074274819579,80.89307776703366,184.59185169615907,1
973.9088707774241,urban,peak,6.840120314193253,0.0,7.4856791136568495,0.877906801792714,1,0.7155979445423091,0.9914822612449891,0.26280492237629854,0.7034545952391318,80.85348285440895,584.471588464145,1
379.44424762457743,highway,offpeak,3.7997014932123556,43.89902573023747,7.754100494435092,0.5622963370914796,0,0.5447510206861316,0.42109610127014385,0.4224679084529705,0.6444825019065086,73.19524587883296,124.64080785782517,1
135.25309452753297,urban,offpeak,6.615744676487113,28.475008659614456,7.430528935456594,0.6702515563828103,1,0.4773090443007383,0.45254505509660337,0.4363745749470886,0.4159912555088579,47.87892528933787,120.49907321313931,1
827.3949712843452,mixed,peak,4.328924144579385,22.56243379610712,8.857332020653576,0.7211144969893953,0,0.8079715246974494,0.9489823579841424,0.17072772123401891,0.7260846649927084,76.92355910405439,295.6020012484302,1
539.3799426127296,urban,night,5.272988498089288,10.473294687423367,8.495153659000096,0.41112888835431455,0,0.9399746442755593,0.4787357755423785,0.2126215820916433,0.9310570070792017,104.57357104213277,231.0543358643371,1
164.00511711683902,highway,offpeak,3.2632325773250734,17.083364892448564,8.526259014263427,0.5276444550304764,0,0.5934712729036942,0.42017842613412676,0.3658551833727153,0.5039712711527782,64.66489559103351,72.88717557998922,1
604.3087539312988,urban,peak,4.5298406030767975,23.468650933097734,7.539844649066635,0.9606886458933342,0,0.8354292070441987,1.0,0.21051769238792198,0.7526172723071736,85.98081663285629,410.8786741891972,1
60.57845491595771,urban,peak,1.244885955181731,36.704145206843364,7.914103164147094,0.8264898441705835,0,0.9125886361950613,1.0,0.15416975027617458,0.9387605227198464,103.024561161997,127.41559702276436,1
1092.9980744529628,mixed,offpeak,4.314498626361437,35.256800044990804,8.143413286880609,0.4177065261805176,0,0.3988192663313229,0.3499339441980267,0.5072412493165104,0.42439768120053023,68.83948101985203,259.1282964814034,1
325.36037828801994,mixed,night,0.7487950373662378,26.187017041355475,10.0,0.3251269693295807,0,0.9514618208262884,0.48393729930631846,0.08526102556024484,0.8627013404507867,94.78028414382138,113.24229106211841,1
801.7762955376987,mixed,peak,2.3717494099505387,27.307095087946305,8.74423908128285,0.6684066341165946,0,0.7625144738002753,0.9876713796165865,0.1858602339214005,0.6821959185814725,68.61734020617502,244.7932336552546,1
387.81906978550495,urban,offpeak,1.5540794369945914,21.988473334731232,9.30159628868206,0.5352721142358785,0,0.8480162194013853,0.5191229445044955,0.20873560254509957,0.8296882263823133,91.5627125729066,169.18671970637672,1
633.6802649898168,urban,night,3.0014521847154594,9.840875363006747,9.008170676754466,0.3624138956462005,0,0.10570392699892446,0.4615005723042644,0.8921602259774839,0.17065573491228364,13.879662913650648,148.9698418028506,1
665.11812962507,mixed,offpeak,1.7426748033763113,12.173080708735707,8.414306607592604,0.35698169037847033,0,0.44005318895818674,0.34216849456187187,0.5129123790147326,0.5331897376673308,65.56132701488077,136.91052350986968,1
238.1282575201219,highway,peak,0.7772109355467309,29.646019620428127,9.959529357635985,0.6520318530541763,1,0.3766619474391693,0.9091591759563328,0.7023662170888606,0.27116945384536023,36.314320889124346,91.00924251339542,1
1164.109860762179,highway,night,0.7099445568169771,27.066848178252947,8.851694887825232,0.22879496840534527,0,0.3497242917583041,0.42773523837183314,0.5472093638614866,0.329156208603761,50.100939443056966,125.01392297458108,0
934.6567315661151,mixed,peak,0.8432277346917867,13.836464762320755,9.070360440738407,0.6083799189970944,1,0.4507642741086286,0.9365688351424462,0.4825141206456764,0.45715734327871066,63.35327356683871,260.9480751349214,1
1128.6087510457432,highway,offpeak,3.0597589762840918,12.436957408756042,9.06656683597009,0.42695424462261383,0,0.5571228139431387,0.42404312684703693,0.35775898533868156,0.49172811288993024,54.28838337312027,188.76504581634657,1
1075.8962735046257,mixed,offpeak,3.1441199427447404,26.469523040312026,8.168184575717461,0.5673346391540577,1,0.90190442483452,0.4549550166484477,0.1988596591663794,0.910373177926585,89.17092894478357,315.01966829569136,1
725.5219749970805,mixed,peak,1.7376940176286984,16.989391844949516,8.48722065229659,0.634864241265352,0,0.7312724056918473,0.9528781909461387,0.28062016216473723,0.6503926141708641,81.97544540658096,230.28330781718006,1
1107.811597327278,mixed,peak,3.47695397731032,12.09883851489006,9.198876956537154,0.7442278068040074,1,0.6803398528557418,0.9530241021505695,0.28286632887822283,0.6189313374422887,72.91315703798466,382.4860020149197,1
124.421152421265,mixed,offpeak,2.1953975160930375,23.41935063228713,8.93695280859445,0.47544541004933033,0,0.8456488272909742,0.4866748408176566,0.17008856167621236,0.8413239335948807,76.61819569566856,95.05261156297095,1
251.25977765459135,mixed,night,3.3002136653793253,26.76263469889511,8.954363914756064,0.4097437989872339,1,0.6961444251434065,0.48600885833068647,0.37072029982140825,0.5915972825275997,82.11647062031116,118.81589130936698,1
73.36820091443491,mixed,peak,2.4857187953426627,8.975325103546961,8.890787410633965,0.6556723915027108,1,0.36484506096730124,0.8923484252140444,0.5644320983213348,0.49285878352022866,61.547269614267556,97.08928009508345,1
403.8897903006519,urban,offpeak,4.430360154305298,16.613576871745668,8.111249913565112,0.5616117876228115,1,0.8405093104933172,0.48545552573876494,0.24156997090795612,0.8185521946485667,84.43914027638472,226.56875137836343,1
478.63920183358874,urban,offpeak,1.2261326938129948,27.312478099951658,9.212224618479103,0.6583149675808282,1,0.362469673433619,0.4384480852998225,0.583766329827293,0.34429859593388173,43.08309998897014,193.1662972681256,1
340.1918574931972,urban,offpeak,0.4002929492965259,35.74469089697874,9.340773516534734,0.5946089842631433,0,0.6724876788117012,0.4644468701733767,0.3884176580961256,0.7530124871877762,70.03812627863883,156.20796895284082,1
997.9102607992767,mixed,peak,2.2124834610994646,22.922513751161787,8.556749169134227,0.738784851070288,0,0.27155551070356,0.9069696427323815,0.7773716292268931,0.303428049377386,37.45798791926702,287.2571321823522,1
440.96892549843534,urban,peak,2.682549179375861,14.904813855592911,8.516382710701816,0.8986838588526829,1,0.4706405263739364,0.8933139597205996,0.4623252996336948,0.5681143728375323,54.034300605765694,286.2621996877009,1
351.5027214311093,urban,peak,0.9963587396645077,11.702194420901188,9.920445321587536,0.834844398669163,0,0.7187362004378729,0.9398680737535297,0.3235390433249771,0.5770470619421412,65.52391948832714,219.04851307662506,1
660.3813781267332,mixed,offpeak,1.1586471353016339,19.980255041490594,9.419733207065098,0.4926952894176234,0,0.43647641179433194,0.2821114814791782,0.5217658052666369,0.4639902026806181,48.195768579215894,155.51874127175375,1
186.29058547021992,mixed,offpeak,3.7281481563585506,19.617286318728883,8.62659241316552,0.5235958029119203,1,0.7156143035860661,0.4510032620928823,0.31436339932415425,0.6330088591332327,62.88381147445071,132.95061012147835,1
966.5924372897668,mixed,offpeak,3.7973169928422155,0.0,7.873290756271691,0.44945979078439935,0,0.2408721642047857,0.2931575976611132,0.8031545193906263,0.22811750167882966,54.07182915451456,206.84867350027676,1
107.96975954212957,mixed,offpeak,2.137967250593702,3.0367815661177673,9.426877175783229,0.46933072263560716,1,0.32899642286154746,0.32399518332223776,0.773259118431284,0.29721717654371915,33.02336998047576,60.55180270042541,1
1184.5265851886104,highway,offpeak,0.551945966723559,0.0,10.0,0.343914735768918,0,0.32472985861057446,0.42657010867066564,0.5859693794227676,0.31566169229837493,40.43273738444585,134.87529683490544,1
931.2488277700558,highway,offpeak,3.627154235001957,20.146899943488034,8.348906639412954,0.37859831785380227,0,0.2077161715571758,0.39055677663346383,0.8355150005569248,0.18965918818947827,37.97095119388005,153.7274032906636,1
254.48450421032345,highway,night,2.6606579097984135,30.523491862578123,8.87361170469118,0.2807181138463226,0,0.1320072006540874,0.3311305917626505,0.9074464563324649,0.06670768874048807,29.710595734109567,63.37752220175661,1
26.51609820585083,mixed,offpeak,1.5799887519689533,29.1138825791436,8.597320297348665,0.43053390676702896,1,0.6053400463843851,0.44200775454788777,0.38117120193054027,0.5679152108805856,66.1162550197,92.49863012587153,1
982.2444855767043,urban,offpeak,4.755392343874302,7.204355513237557,8.600649546113221,0.7074390716241936,0,0.7140999270110732,0.4775787179013649,0.3418693110624022,0.676483381838502,68.9519326621779,448.3962625983078,1
854.0916657401882,highway,peak,0.19392595757980396,10.831708096636609,8.962623686455817,0.5619983764176535,1,0.5057310914381823,0.9433647613727225,0.567756818836569,0.4171680061109493,37.571456923526085,195.9381026189381,1
880.228458288365,urban,offpeak,2.3776046956303283,6.980458997231869,9.599290628086667,0.5327690983250567,0,0.5090010569156743,0.35751900244661905,0.5270283531186629,0.4404950059038667,55.59894507006014,284.3002975172322,1
930.099009089416,urban,night,3.6602324816176375,20.889582774844136,8.098064754239623,0.36561103405120376,0,0.1880101520210756,0.36402453898480674,0.7822295060424249,0.2717465492885808,53.96859530753509,275.13995804900065,1
107.37268904622663,mixed,offpeak,0.7552915192752419,29.25195570128668,9.405577443023565,0.4834944396247675,0,0.6963433895792812,0.3963621137384677,0.2868640734479649,0.7713751684788585,65.82804793790149,53.477266375303664,1
442.9895596822417,urban,peak,0.6835031154032394,31.3752541162464,9.789088451677552,0.8576892468936443,0,0.9165113390117892,1.0,0.15044487563171516,0.8351910786356526,84.81811909978371,274.87478393931355,1
156.72549023965306,highway,offpeak,7.251823033446913,13.203123008763658,8.054024263168618,0.6036361502499255,0,0.14728927010624393,0.31445326914630883,0.8001135382524353,0.1187120726569783,10.666789592171096,52.12213111032809,1
1038.4620425332005,mixed,offpeak,3.766035935484978,21.103484551812688,8.663372070685218,0.5718621505885577,0,0.2918528183539815,0.3521783650174165,0.7903653142570214,0.26104967439606014,47.42781954292993,246.87094525711296,1
755.4917896565183,mixed,offpeak,6.084299863686503,12.558193735385528,8.334494454841982,0.5395253803033875,0,0.4415159182945247,0.35847719110934845,0.5846103961498954,0.5615985985552102,71.36483576165463,215.43010715141034,1
410.45966932612606,mixed,offpeak,4.524687195837286,20.230481290192028,8.985132815521416,0.45655298024091323,0,0.40493160680757123,0.40237342026356915,0.5626951489353982,0.3697923889360224,42.65709990681511,116.04263633377616,1
94.9988533375079,mixed,peak,3.100196859347933,13.656945788419577,8.85691969611893,0.6944165474934209,1,0.6830937445411642,0.9162606511562019,0.30307182068604893,0.7112110710596614,77.1533909442212,89.1667157785794,1
386.9591396244814,urban,night,7.890872788673972,14.403437227700811,7.829801676236633,0.4839204442538029,0,0.1299345499717699,0.4794773642408102,0.7506766936620668,0.1628125290490508,37.84594392304213,144.9049547090498,1
403.71631999156153,mixed,offpeak,2.8620273902204145,6.778084627977252,8.416544630463788,0.3894050227331928,0,0.11946961052906381,0.2779818313305244,1.0,0.287093828879402,47.00026758325828,76.62524520694353,1
880.9352904389156,mixed,offpeak,2.2340985683116683,0.0,8.969230435069848,0.43460970053699177,0,0.017521404837949995,0.38027214945201815,0.9368255728575243,0.02718707207850824,25.566855580797252,145.26917232014486,1
772.3178161991515,mixed,night,4.528189349935801,16.18123610576165,9.071241849529986,0.36674874865841856,1,0.3699620772972116,0.37854677868274755,0.5593747673478499,0.4972939329291132,61.33263286265474,196.62170767024782,1
1066.9110362400654,mixed,offpeak,4.811314502663542,23.387661912708094,7.964813222103177,0.5217953752193301,0,0.437928279341926,0.3927496547506151,0.457462794803648,0.3867316829691627,72.56456149219282,274.57889054543824,1
577.2136116911001,urban,offpeak,3.424870311642443,22.040469886942606,8.269476789856864,0.5416439059286168,0,0.5580536067806112,0.4541417385504118,0.45215456606652177,0.6369813571125099,83.11165916161708,257.99207655401466,1
161.12121020719601,urban,peak,1.5785159382937215,5.032605426544961,9.282980275281902,0.8359991951319817,0,1.0,0.9590081139947512,0.01189967814045143,0.9563278433125502,98.11623341815798,163.41226303605444,1
861.6288489231341,urban,peak,4.514668227988444,0.0,8.289613235464424,0.8844417375387669,0,0.611860021361413,0.9907528652333784,0.30100493948786994,0.6838868531142266,74.82135408296867,470.13630879102226,1
917.7263573679389,urban,peak,1.5536918764966532,19.202377881001212,9.064624452890179,0.8746918091454151,0,0.3640561840622693,0.8929312212527544,0.5406784084215448,0.39994945742913285,55.76457763527707,452.2386293490337,1
682.3070931320055,highway,offpeak,2.5460206334402695,8.404045574243666,8.54363162479646,0.36382355952868195,0,0.19391751250732905,0.23681077815000012,0.8444532083678825,0.16893976596621746,49.24283341719373,88.28190876695325,1
929.741272346382,highway,offpeak,1.1546007055928085,15.496317901011174,9.059591972089864,0.44717955048984914,0,0.5876614073100834,0.43301816891820916,0.46268660509003434,0.6082762537104177,76.08294063410807,154.24607963142233,1
602.678803709981,urban,offpeak,1.2215203455327803,8.309806616785414,9.506651003345013,0.5575710130846288,0,0.523209099355629,0.4053896098050521,0.4808187212918165,0.5050591278881206,78.11667580193668,223.69340406415918,1
636.8247386707529,mixed,offpeak,2.184192212382568,4.4400933999420715,10.0,0.3819898735086731,0,0.7436590399830798,0.4336346240767611,0.24854191918588683,0.6330545345481149,78.80539051212055,154.95670718555374,1
524.4984016630885,mixed,offpeak,3.1703071783594647,31.704555340403715,8.392499886017765,0.5086093261577304,0,0.2877551422011624,0.33447184847136874,0.8060389251215485,0.14887145390814507,33.89116389341545,116.47370579815035,1
49.994569558032325,urban,peak,7.697379252070039,24.599114122167464,6.336131564078514,0.9806594910180088,1,0.5292195867243177,1.0,0.38243260811011115,0.529318615861549,54.54722312157313,97.82177316183538,1
147.31188385209924,urban,night,1.4455890114651202,19.751566781863726,9.674324126005292,0.34441501612853925,0,0.6512046563837913,0.4698729236756876,0.38304868714519474,0.5921498321439224,79.35687401550658,82.18403687650144,1
57.08643911034642,highway,peak,2.6139728931785595,28.885941007919072,9.040985055804287,0.6077042449277668,0,0.9805097469429223,0.938264874236651,0.039690422271703565,0.9645236629714562,90.85519551616669,117.06297633267094,1
770.9642852912609,mixed,night,2.2739414533729887,20.17479453791503,8.517247624112153,0.29976588719524555,0,0.7852117975407391,0.37653833889489297,0.2821344038455503,0.7606683852540616,99.74373824171315,172.42643425941452,1
390.94005767006547,highway,offpeak,3.2589069827695387,16.215370725692352,9.092696990174634,0.39964859529725655,0,0.6221007382620818,0.4021715716091083,0.36186677756917396,0.5802487418420718,53.52138305918928,89.55694235306318,1
620.1134155743492,urban,offpeak,1.9409399553541213,36.57996917927676,8.62035795974945,0.5529514844176473,0,0.7928157809104447,0.537333193489397,0.20117322850882924,0.8622319711317838,75.86149963229714,246.62146283898912,1
1090.9284392327897,mixed,offpeak,3.8162416772824352,37.23083030767103,8.832631735630445,0.5589253942968399,1,0.5914208829836863,0.48660615234302435,0.37818138721783956,0.7134830351272852,79.0126090059732,312.95721193078714,1
314.1648303956724,urban,night,1.089349113774978,9.908296391995265,10.0,0.29807136572129334,0,0.3159211205112354,0.3287181915810156,0.6328678823497129,0.3663177923003055,51.65260498485418,84.23778708238368,1
504.2518491820431,urban,peak,2.4466107146649367,22.727218156039232,9.010661721394621,0.9812772507822098,0,0.9851645029275976,0.9608800511212027,0.0,1.0,114.06249104090354,371.3577599907652,1
911.5503434807974,mixed,peak,3.1338379937876186,21.43694732774711,9.015021321730654,0.8079713066494244,0,0.8941946266044615,1.0,0.014807957013056455,0.8932277322507919,103.06855503402164,332.7919448203826,1
289.9818352801145,urban,offpeak,5.002648724146748,28.628531200327238,8.728101372857607,0.6466712486578774,0,0.510477456260932,0.3900645302136606,0.49584328294697433,0.5695690226872485,71.38834906813871,145.42337894915596,1
110.83629359797573,urban,offpeak,3.865896141199329,9.40974785458874,9.132748660416942,0.5225110088960588,0,0.7357485304271703,0.3568586407410999,0.26966412932912653,0.5744660624005888,69.56157809328353,80.82037641446745,1
361.9067144382463,urban,peak,2.405166328449263,32.75964139629413,8.850694805505666,0.8166247561910276,0,0.4053604714136926,0.8808285708871326,0.5005300462951605,0.3585374186281391,50.25326990178172,218.4844545032404,1
210.2411189597252,urban,peak,1.2230019807913077,10.75236078839751,9.363431348108534,0.858933292260126,1,0.696038912073581,0.9115670125499282,0.19415438053010078,0.8252126359134867,91.46577130374321,185.45778296507834,1
1117.0432297642362,mixed,offpeak,8.324479487362053,18.651801387375443,6.562496674304149,0.5735778147929332,0,0.5628014702757907,0.3583922631668622,0.37756628999748854,0.710950840869463,77.05654159781915,365.3340632497048,1
973.582047886012,mixed,peak,1.3718114005315936,8.635715535141449,9.277155972756413,0.5997644476573731,1,0.4229661526801552,0.8630213218854972,0.5461664658637884,0.5023797774649578,48.598108580750356,260.5857415267453,1
767.4164326822997,urban,offpeak,0.8235279185296338,14.65025031743162,9.341942347130951,0.531755554133207,0,0.5277528293344994,0.335714047403239,0.4659193685571807,0.6082592195872344,46.734399882721874,243.1257430424315,1
1048.323496421507,urban,offpeak,1.494345757451688,9.651710495054573,9.369428433633123,0.4745908070263608,0,0.1258728758960443,0.3277431763114852,0.8304098425485116,0.14185375707137177,31.4129121281736,285.8154384047979,1
968.3330507409551,urban,offpeak,0.6721178899850797,10.450174187439696,8.672949338598249,0.6430546039521412,1,0.48232567617732935,0.35825333011758165,0.44815758585738574,0.5342471296656678,59.49389425429695,372.63118808926083,1
240.1526694855223,mixed,offpeak,3.1088483895743337,27.722565606227143,8.332731208995213,0.5186663594157072,0,0.5774768236213395,0.4159494601341742,0.3192506058850948,0.6732553812270478,51.417717663165696,92.91395004879179,1
1073.2196182181738,urban,night,2.3935413815656608,19.562110806205208,8.761192059859269,0.4493036296829899,0,0.2862919342431807,0.3841624743702443,0.6246863954305817,0.3900129215525647,67.67076944170188,324.0843709668299,1
656.4238454604679,mixed,offpeak,2.0292916178697498,39.94151063745792,7.895995701891311,0.5286685531466924,0,0.45047906644290925,0.41878333504904197,0.4508977438189016,0.566475509918702,57.22607601313248,204.73350405286826,1
972.7793830935938,urban,offpeak,2.221471482171644,17.817568507629264,9.180276087312793,0.6003325124042695,0,0.08742027766703508,0.31211955209419623,0.9264719536191475,0.11111250422128081,27.049551889359364,320.137762722466,1
1077.387733909722,urban,peak,1.572408806349285,12.142007925100259,9.748759795068263,0.7991194276395119,1,0.5266958466035897,0.9873885846721835,0.47998652752358384,0.4683883276322289,51.40394329767441,484.7339360409403,1
395.24410046679935,highway,peak,0.3560711404988867,14.757349945972091,9.595974113431296,0.49027341886888176,1,1.0,1.0,0.1402167829765255,1.0,98.41635477101367,164.88994873610207,1
149.86127094265856,mixed,offpeak,4.534402729424036,18.456163097389542,7.649684633987812,0.5612525876450299,0,0.4063754547087508,0.4509319510873996,0.5305904095948496,0.4891416955643828,68.4371506722734,73.76569349075818,1
288.9634917994912,urban,offpeak,1.694167646159618,23.119323948333587,8.977736165004004,0.5579434247335479,0,0.5329447917790611,0.45971594387881604,0.4222676063971209,0.6783843370830858,75.23970640409037,152.51887364275578,1
523.9871905789824,highway,night,0.7011443008320191,15.996632026522509,9.836418378656697,0.34038155187179264,1,0.4405747266883804,0.3815294333580435,0.594971621707417,0.43898547110394237,69.62869598343359,112.94520818157281,1
985.2574237885419,mixed,offpeak,0.4712091443117677,7.115023526151896,10.0,0.3950844665386462,0,0.5979822176160678,0.392994667009519,0.4716001906961789,0.42690141502930795,52.74253610091605,160.11669856423015,1
1035.6620882424854,highway,night,5.679029896899751,29.336859572223105,7.68624569015661,0.34407256685744064,0,0.7798982200600263,0.4671043947689548,0.11819835709423139,0.854401139167931,73.33102608583582,194.26016528516584,1
28.20351402680503,mixed,offpeak,1.8450140043472785,32.188898002701436,9.007650461597802,0.452334471906292,0,0.7737207881975324,0.484150962888717,0.42888855227629835,0.6379047224540345,64.1243863682691,82.05315780526321,1
622.6818170415276,mixed,offpeak,1.809328088428105,15.741765234747076,8.82482749818044,0.5186687954911792,1,0.5632881310931525,0.4115970200909782,0.4074819646458701,0.6537945465389638,56.476917688584926,172.26993806810955,1
512.5449837155593,highway,offpeak,3.368561722027645,34.859378660020894,8.664773802605486,0.33137398266084483,0,0.34167420617532696,0.2976862912604813,0.5875434082732686,0.44406620158471016,53.922415588760096,77.60133899548381,1
282.0872163554617,urban,night,1.579909976397446,14.95204290287551,9.022503810532475,0.366394681774536,0,0.6202905727903004,0.3996417562638111,0.35758125227239085,0.6205925030696888,63.951573280744284,118.04069431318004,1
161.44113345374572,mixed,peak,0.6563856390987942,30.425592924634987,8.812417132905866,0.6109446097592414,1,0.6597781440058623,0.8083620478801474,0.31621073911248665,0.7220489739795318,79.77861018637377,117.5241098092645,1
